"Date","Price","Open","High","Low","Vol.","Change %"
"02/04/2019","7.180","7.120","7.280","7.090","267.02K","0.70%"
"02/03/2019","7.130","7.130","7.340","7.090","702.40K","-2.19%"
"01/31/2019","7.290","7.300","7.470","7.160","957.52K","-0.95%"
"01/30/2019","7.360","7.470","7.470","7.090","1.41M","-0.54%"
"01/29/2019","7.400","7.540","7.540","7.250","685.61K","3.06%"
"01/28/2019","7.180","6.960","7.690","6.960","3.70M","2.43%"
"01/27/2019","7.010","6.760","7.180","6.670","4.62M","3.85%"
"01/23/2019","6.750","6.580","6.820","6.580","839.49K","0.30%"
"01/22/2019","6.730","6.730","6.760","6.610","436.46K","-0.44%"
"01/21/2019","6.760","6.570","6.760","6.570","980.24K","0.30%"
"01/20/2019","6.740","6.780","6.780","6.610","19.51K","-0.15%"
"01/17/2019","6.750","6.700","6.760","6.700","131.39K","0.15%"
"01/16/2019","6.740","6.730","6.760","6.700","329.99K","0.90%"
"01/15/2019","6.680","6.820","6.820","6.640","298.40K","-0.74%"
"01/14/2019","6.730","6.640","6.830","6.640","1.42M","1.51%"
"01/13/2019","6.630","6.680","6.690","6.570","92.38K","-0.75%"
"01/10/2019","6.680","6.620","6.700","6.580","966.76K","1.52%"
"01/09/2019","6.580","6.660","6.660","6.490","405.98K","-0.90%"
"01/08/2019","6.640","6.680","6.700","6.570","161.55K","0.00%"
"01/06/2019","6.640","6.630","6.700","6.510","187.47K","-0.15%"
"01/03/2019","6.650","6.600","6.710","6.560","475.34K","0.76%"
"01/02/2019","6.600","6.520","6.660","6.510","310.27K","0.92%"
"12/31/2018","6.540","6.570","6.580","6.370","615.29K","1.40%"
"12/30/2018","6.450","6.350","6.540","6.330","278.45K","0.94%"
"12/27/2018","6.390","6.570","6.570","6.310","706.14K","-0.62%"
"12/26/2018","6.430","6.440","6.610","6.350","187.05K","0.78%"
"12/25/2018","6.380","6.440","6.450","6.350","46.68K","-2.45%"
"12/24/2018","6.540","6.450","6.640","6.440","271.65K","-1.21%"
"12/23/2018","6.620","6.640","6.700","6.440","68.77K","-1.93%"
"12/20/2018","6.750","6.660","6.860","6.410","1.83M","1.05%"
"12/19/2018","6.680","6.510","6.760","6.510","1.56M","2.61%"
"12/18/2018","6.510","6.380","6.640","6.340","608.60K","1.09%"
"12/17/2018","6.440","6.310","6.500","6.310","1.53M","0.94%"
"12/16/2018","6.380","6.440","6.440","6.280","41.81K","-2.00%"
"12/13/2018","6.510","6.630","6.670","6.390","548.57K","0.00%"
"12/12/2018","6.510","6.370","6.750","6.310","1.09M","2.20%"
"12/11/2018","6.370","6.380","6.400","6.220","73.25K","1.43%"
"12/10/2018","6.280","6.250","6.280","6.250","8.74K","-1.57%"
"12/09/2018","6.380","6.250","6.340","6.250","4.88K","0.00%"
"12/06/2018","6.380","6.430","6.510","6.190","177.11K","1.27%"
"12/05/2018","6.300","6.410","6.440","6.220","374.11K","0.16%"
"12/04/2018","6.290","6.230","6.420","6.190","213.57K","-3.08%"
"12/03/2018","6.490","6.570","6.570","6.380","66.06K","-0.15%"
"12/02/2018","6.500","6.690","6.690","6.440","45.54K","-1.81%"
"11/29/2018","6.620","6.690","6.700","6.470","405.57K","1.38%"
"11/28/2018","6.530","6.600","6.670","6.430","690.02K","-2.10%"
"11/27/2018","6.670","6.730","6.730","6.610","54.48K","-0.89%"
"11/26/2018","6.730","6.880","6.890","6.570","286.82K","1.05%"
"11/25/2018","6.660","6.960","6.960","6.570","171.06K","-2.35%"
"11/22/2018","6.820","6.730","7.090","6.580","1.78M","2.56%"
"11/21/2018","6.650","6.510","6.800","6.510","587.85K","-1.04%"
"11/19/2018","6.720","6.660","6.820","6.580","172.70K","-0.44%"
"11/18/2018","6.750","6.500","6.960","6.440","1.32M","3.85%"
"11/15/2018","6.500","6.510","6.570","6.440","438.93K","-0.76%"
"11/14/2018","6.550","6.400","6.680","6.400","3.50M","1.71%"
"11/13/2018","6.440","6.120","6.600","6.120","1.98M","4.21%"
"11/12/2018","6.180","6.220","6.220","6.110","1.02M","-0.80%"
"11/11/2018","6.230","6.250","6.310","6.160","66.49K","0.16%"
"11/08/2018","6.220","6.240","6.240","6.190","403.44K","-0.64%"
"11/07/2018","6.260","6.290","6.380","6.160","1.34M","0.00%"
"11/06/2018","6.260","6.190","6.380","6.190","251.51K","1.13%"
"11/05/2018","6.190","6.250","6.310","6.110","77.48K","-0.16%"
"11/04/2018","6.200","6.260","6.420","6.090","132.34K","-2.05%"
"11/01/2018","6.330","6.410","6.440","6.250","250.76K","-0.78%"
"10/31/2018","6.380","6.220","6.420","6.220","183.70K","1.11%"
"10/30/2018","6.310","6.360","6.370","6.200","216.14K","1.12%"
"10/29/2018","6.240","6.190","6.310","6.150","117.81K","2.46%"
"10/28/2018","6.090","6.040","6.370","6.040","42.89K","-2.09%"
"10/25/2018","6.220","6.120","6.310","6.110","1.42M","-1.11%"
"10/24/2018","6.290","6.260","6.420","6.170","226.01K","0.48%"
"10/23/2018","6.260","6.400","6.400","6.150","320.37K","-2.80%"
"10/22/2018","6.440","6.440","6.440","6.270","2.62M","0.16%"
"10/21/2018","6.430","6.220","6.440","6.220","201.94K","0.94%"
"10/18/2018","6.370","6.450","6.450","6.120","1.47M","-1.55%"
"10/17/2018","6.470","6.260","6.590","6.200","1.93M","5.89%"
"10/16/2018","6.110","5.710","6.270","5.710","2.82M","4.62%"
"10/15/2018","5.840","5.550","5.930","5.540","3.11M","0.86%"
"10/14/2018","5.790","5.620","5.850","5.620","307.28K","7.42%"
"10/11/2018","5.390","5.170","5.670","4.900","2.06M","2.08%"
"10/10/2018","5.280","5.190","5.340","4.990","375.34K","2.52%"
"10/09/2018","5.150","5.410","5.470","4.770","1.16M","-2.09%"
"10/08/2018","5.260","5.550","5.730","5.200","1.49M","-7.88%"
"10/04/2018","5.710","5.720","5.800","5.480","401.94K","-1.89%"
"10/03/2018","5.820","5.800","6.040","5.770","252.38K","0.52%"
"10/02/2018","5.790","5.800","5.800","5.680","265.60K","-4.61%"
"10/01/2018","6.070","5.800","5.820","5.800","1.63K","0.00%"
"09/30/2018","6.070","6.000","6.180","5.810","91.84K","1.51%"
"09/27/2018","5.980","5.870","6.090","5.860","46.02K","-0.17%"
"09/26/2018","5.990","5.770","6.060","5.770","3.07M","2.92%"
