"Date","Price","Open","High","Low","Vol.","Change %"
"08/31/2022","24.34","24.00","24.48","24.00","1.78K","0.00%"
"08/30/2022","24.34","23.15","24.34","23.15","35.92K","0.00%"
"08/29/2022","24.34","24.00","24.50","23.04","347.18K","1.42%"
"08/28/2022","24.00","23.24","24.00","23.23","65.35K","-0.33%"
"08/25/2022","24.08","23.98","24.24","23.35","185.93K","3.61%"
"08/24/2022","23.24","23.55","24.30","23.20","796.08K","-1.11%"
"08/23/2022","23.50","23.80","23.80","22.36","671.79K","-1.01%"
"08/22/2022","23.74","23.90","23.90","22.00","1.24M","0.00%"
"08/21/2022","23.74","24.00","24.00","23.60","143.05K","-1.08%"
"08/18/2022","24.00","24.10","24.27","23.71","416.77K","0.21%"
"08/17/2022","23.95","23.47","24.00","23.45","1.10M","1.87%"
"08/16/2022","23.51","23.25","23.73","23.25","138.66K","-0.38%"
"08/15/2022","23.60","23.87","23.87","22.80","20.97K","1.03%"
"08/14/2022","23.36","24.49","24.49","23.25","200.48K","-2.26%"
"08/11/2022","23.90","23.57","24.34","23.56","133.67K","0.04%"
"08/10/2022","23.89","23.99","24.00","23.80","7.94K","0.00%"
"08/09/2022","23.89","23.55","23.90","23.55","21.13K","-2.49%"
"08/08/2022","24.50","23.60","24.00","23.10","11.57K","0.00%"
"08/07/2022","24.50","24.25","24.52","24.01","1.08M","0.00%"
"08/04/2022","24.50","21.95","25.00","21.90","1.47M","11.46%"
"08/03/2022","21.98","21.93","22.00","21.51","69.07K","-1.88%"
"08/02/2022","22.40","21.70","21.70","21.61","4.16K","0.00%"
"08/01/2022","22.40","21.75","21.99","21.41","12.87K","0.00%"
"07/31/2022","22.40","21.60","22.00","21.52","1.47K","0.00%"
"07/28/2022","22.40","21.25","22.40","21.07","21.05K","4.23%"
"07/27/2022","21.49","21.20","21.49","21.20","414.41K","0.47%"
"07/26/2022","21.39","21.39","21.46","21.11","573.00K","1.13%"
"07/25/2022","21.15","21.35","21.36","21.10","27.42K","-0.70%"
"07/24/2022","21.30","21.03","21.48","21.03","37.18K","-0.88%"
